Midge (UK)								
John Wil	/artist/262:Arsenal		België	DJ, live act		http://www.arsenal-music.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/arsenalmusic', 'twitter': 'https://partyflock.nlhttps://twitter.com/arsenal_oyebo/', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/arsenalbe/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/11095612015'}
Onelia								
Jon Russell								
Julsdls								
Qnete	/artist/95811:Qnete	man	Duitsland	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/qnete', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/929163477163096'}
Enterprise of Lambs								
Y+M								
Shaun Laurie								
Circle Line								
Matt Hall								
Phillipe Fricot								
Lucid Lu								
Ryan Mathiesen	/artist/84912:Ryan-Mathiesen	man	Duitsland	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/ryanmathiesen', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/589319601081984'}
Paul Loraine								
Diego Metzer								
Takahashi	/artist/102789:Kuniyuki-Takahashi	man	Japan	live act, DJ	experimental			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/kuniyuki-takahashi', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/347585102048164'}
Focus	/artist/30452:Sub-Focus	man	Verenigd Koninkrijk	DJ, 1 × live act	drum & bass, dubstep, house			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/subfocus', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/subfocustv', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/199214651177'}
DJ Chus								
De Leon	/artist/110573:Feng-Suave	man	Nederland	band, groep			http://www.lustrecompany.com/artists/#/feng-suave/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/fengsuave', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/73dudJ9j0HStIhJDU8MjMI', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/fengsuave/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/288816778204397'}
Anything But Broke								
Alex Gopher	/artist/45089:Alex-Gopher	man	Frankrijk	DJ	electro			{}
Jelly For The Babies	/artist/102376:Jelly-For-The-Babies	man	Servië	DJ, producer	deephouse, house			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/jellyforthebabies', 'instagram': 'https://partyflock.nlhttps://instagram.com/jelly4thebabies', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/250838011632742'}
Yura Moonlight	/artist/80501:Yura-Moonlight	man	Oekraïne	DJ, producer				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/yuriivazhkyi', 'twitter': 'https://partyflock.nlhttps://twitter.com/yuramoonlight', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100001419227506'}
Fujiya & Miyagi								
Truant (UK)								
BLOK D								
Emre Ersolmaz								
